prod_id,prod_name,Platform,prod_category,Seller_name,act_price,dis_price,dis_percent,Day of order,State_,cust_review,Seller_name_dup,cust_rating,Festival_Sale,mode_of_pay
PID001771,Boat Bluetooth Speaker,Amazon,Electronics,OfficePro,8746.66,5335.46,39,2025-07-19,Uttarakhand,"Great product for the price, will buy again.",OfficePro,5,None,Net Banking
PID001772,Canon EOS 90D Camera,Flipkart,Electronics,BeautyMart,43761.72,26694.65,39,2026-07-01,Meghalaya,Very satisfied — works exactly as described.,BeautyMart,5,None,Credit Card
PID001773,Philips Mixer Grinder HL7756,Flipkart,Home Appliances,GroceryKing,11599.63,5451.83,53,2026-10-05,Gujarat,"Excellent product, great value for money.",GroceryKing,4,BBD,Net Banking
PID001774,Prestige Electric Kettle,Flipkart,Home Appliances,Amazon Prime Store,22787.97,11621.86,49,2026-11-17,Karnataka,"Great product for the price, will buy again.",Amazon Prime Store,5,None,Debit Card
PID001775,Classmate Notebook,Amazon,Office,BabyCarePlus,38273.89,27174.46,29,2026-07-10,Haryana,Very satisfied — works exactly as described.,BabyCarePlus,4,None,Credit Card
PID001776,Dabur Organic Honey,Amazon,Grocery,GroceryKing,33759.38,30383.44,10,2024-12-12,Maharashtra,Packaging was damaged and parts missing.,GroceryKing,1,None,Debit Card
PID001777,HP Pavilion Gaming Laptop,Flipkart,Electronics,AutoZone,28557.7,13993.27,51,2026-02-02,Maharashtra,Fast delivery and superb packaging.,AutoZone,5,None,UPI
PID001778,Decathlon Gym Bag,Flipkart,Sports,GadgetGalaxy,37797.16,35151.36,7,2025-06-09,Uttarakhand,"Arrived earlier than expected, very happy.",GadgetGalaxy,4,None,Debit Card
PID001779,Reebok Yoga Mat,Flipkart,Sports,HomeEssentials,39210.8,15684.32,60,2024-10-20,Delhi,Fast delivery and superb packaging.,HomeEssentials,5,BBD,Wallet
PID001780,Philips Car Vacuum,Flipkart,Automotive,BeautyMart,33183.22,20241.76,39,2026-09-09,Assam,Five stars — exceeded my expectations.,BeautyMart,4,BBD,Debit Card
PID001781,Blue Tokai Coffee Beans,Flipkart,Grocery,HomeEssentials,44148.06,32669.56,26,2024-02-29,Gujarat,"Not bad, but not great either.",HomeEssentials,3,None,UPI
PID001782,Sony WH-1000XM5 Headphones,Amazon,Electronics,GadgetGalaxy,31378.08,19768.19,37,2026-11-03,Odisha,"Excellent product, great value for money.",GadgetGalaxy,4,GIF,Debit Card
PID001783,Dell Inspiron Laptop,Flipkart,Electronics,AutoZone,22489.44,14618.14,35,2025-07-16,Maharashtra,Fast delivery and superb packaging.,AutoZone,5,None,UPI
PID001784,Philips Mixer Grinder HL7756,Flipkart,Home Appliances,Flipkart Seller123,36026.55,19094.07,47,2025-12-01,Telangana,"Battery drains quickly, disappointed.",Flipkart Seller123,1,None,UPI
PID001785,Ergonomic Office Chair,Amazon,Office,OfficePro,25389.11,12694.56,50,2025-12-24,Tamil Nadu,Product matches description but packaging was plain.,OfficePro,3,None,UPI
PID001786,Lego Technic Set,Flipkart,Toys,GroceryKing,34141.82,32434.73,5,2026-10-06,Bihar,Fast delivery and superb packaging.,GroceryKing,4,BBD,Net Banking
PID001787,HP Pavilion Gaming Laptop,Flipkart,Electronics,Cloud Retailer,33245.79,13298.32,60,2025-12-01,Uttar Pradesh,Customer support was helpful and responsive.,Cloud Retailer,4,None,UPI
PID001788,Nike Premier League Football,Flipkart,Sports,Cloud Retailer,33715.96,28658.57,15,2025-11-05,Karnataka,"Arrived earlier than expected, very happy.",Cloud Retailer,5,None,Net Banking
PID001789,HP Pavilion Gaming Laptop,Flipkart,Electronics,FashionFiesta,46724.7,32707.29,30,2024-04-12,Karnataka,Customer support was helpful and responsive.,FashionFiesta,4,None,Debit Card
PID001790,Dell Inspiron Laptop,Flipkart,Electronics,ElectroHub,34239.57,16434.99,52,2025-09-14,Goa,Perfect fit and looks even better in person.,ElectroHub,4,BBD,Cash on Delivery
PID001791,Parker Pen Set,Amazon,Office,Amazon Prime Store,17141.27,14570.08,15,2024-08-26,Karnataka,"Battery life is outstanding, lasts all day.",Amazon Prime Store,5,None,Net Banking
PID001792,Sony WH-1000XM5 Headphones,Flipkart,Electronics,AutoZone,8550.43,5044.75,41,2026-04-19,Karnataka,Five stars — exceeded my expectations.,AutoZone,5,None,Net Banking
PID001793,Forest Essentials Perfume,Flipkart,Beauty,BabyCarePlus,5290.59,2116.24,60,2025-09-11,Delhi,"Feels cheap and flimsy, not recommended.",BabyCarePlus,1,BBD,Net Banking
PID001794,Levi's 501 Jeans,Flipkart,Fashion,StyleStreet,26042.96,18490.5,29,2026-01-21,Tamil Nadu,"Feels cheap and flimsy, not recommended.",StyleStreet,2,None,UPI
PID001795,Mi Fast Car Charger,Flipkart,Automotive,SportsArena,11365.49,9433.36,17,2024-03-04,Delhi,Five stars — exceeded my expectations.,SportsArena,5,None,Net Banking
PID001796,Classmate Notebook,Amazon,Office,StyleStreet,30030.25,25525.71,15,2024-05-14,Manipur,"Arrived earlier than expected, very happy.",StyleStreet,5,None,Debit Card
PID001797,Samsung Galaxy S23 Ultra,Amazon,Electronics,Flipkart Seller123,41960.43,34407.55,18,2026-03-20,Tamil Nadu,Very satisfied — works exactly as described.,Flipkart Seller123,4,None,UPI
PID001798,Philips Desk Lamp,Flipkart,Office,BookBazaar,5539.67,2714.44,51,2024-04-20,Sikkim,Five stars — exceeded my expectations.,BookBazaar,5,None,Cash on Delivery
PID001799,Chicco Baby Stroller,Flipkart,Toys,Amazon Prime Store,12059.81,8200.67,32,2024-04-19,Maharashtra,"Battery life is outstanding, lasts all day.",Amazon Prime Store,4,None,Wallet
PID001800,Parker Pen Set,Flipkart,Office,Amazon Prime Store,14317.24,6585.93,54,2024-01-19,Uttarakhand,"Average quality, does the job.",Amazon Prime Store,3,None,Credit Card
PID001801,Reebok Yoga Mat,Flipkart,Sports,Amazon Prime Store,34864.73,21616.13,38,2026-11-19,Kerala,"Excellent product, great value for money.",Amazon Prime Store,4,None,Cash on Delivery
PID001802,HP Pavilion Gaming Laptop,Flipkart,Electronics,BabyCarePlus,6662.84,2731.76,59,2026-04-19,Nagaland,"Arrived earlier than expected, very happy.",BabyCarePlus,4,None,Debit Card
PID001803,Sony WH-1000XM5 Headphones,Amazon,Electronics,OfficePro,20920.94,15690.7,25,2025-01-31,Gujarat,Will not buy from this seller again.,OfficePro,2,None,Net Banking
PID001804,Dove Body Lotion,Flipkart,Beauty,SportsArena,15072.78,12811.86,15,2024-11-26,Gujarat,"Battery life is outstanding, lasts all day.",SportsArena,5,BF,Wallet
PID001805,Maybelline Mascara,Flipkart,Beauty,GroceryKing,36697.81,24954.51,32,2025-01-25,Goa,Packaging was damaged and parts missing.,GroceryKing,1,None,Cash on Delivery
PID001806,Boat Bluetooth Speaker,Flipkart,Electronics,ElectroHub,15366.18,8605.06,44,2026-06-15,Tripura,"Received a defective unit, had to return.",ElectroHub,2,None,Debit Card
PID001807,OnePlus 12 5G,Flipkart,Electronics,Cloud Retailer,44148.0,41057.64,7,2025-12-26,Uttar Pradesh,Perfect fit and looks even better in person.,Cloud Retailer,5,None,Credit Card
PID001808,Dell Inspiron Laptop,Amazon,Electronics,ElectroHub,32203.99,13847.72,57,2024-10-07,Goa,"Received a defective unit, had to return.",ElectroHub,2,GIF,Cash on Delivery
PID001809,Samsung Galaxy S23 Ultra,Amazon,Electronics,GroceryKing,17128.5,15929.5,7,2024-10-01,Gujarat,Customer support was helpful and responsive.,GroceryKing,4,GIF,Credit Card
PID001810,HP Pavilion Gaming Laptop,Amazon,Electronics,HomeEssentials,42585.88,26403.25,38,2024-06-05,Punjab,Customer support was helpful and responsive.,HomeEssentials,4,None,Wallet
PID001811,Apple iPad Air,Flipkart,Electronics,BeautyMart,21269.0,11697.95,45,2025-12-25,Madhya Pradesh,"Satisfactory performance, could be improved.",BeautyMart,3,None,Credit Card
PID001812,Sony WH-1000XM5 Headphones,Amazon,Electronics,KitchenCorner,49242.54,24621.27,50,2026-06-04,Tamil Nadu,"Battery life is outstanding, lasts all day.",KitchenCorner,5,None,Wallet
PID001813,Nivea Soft Face Cream,Amazon,Beauty,FashionFiesta,35436.78,15592.18,56,2024-11-19,Karnataka,Product matches description but packaging was plain.,FashionFiesta,3,GIF,Credit Card
PID001814,MRF Cricket Bat,Amazon,Sports,Cloud Retailer,31420.22,17595.32,44,2024-02-03,Chhattisgarh,Customer support was helpful and responsive.,Cloud Retailer,5,None,Cash on Delivery
PID001815,Whirlpool Microwave Oven,Amazon,Home Appliances,StyleStreet,8175.51,4087.76,50,2024-05-10,Maharashtra,"Battery life is outstanding, lasts all day.",StyleStreet,4,None,Credit Card
PID001816,Kent RO Water Purifier,Flipkart,Home Appliances,Flipkart Seller123,33324.83,27992.86,16,2026-11-29,West Bengal,Good value if you catch it on discount.,Flipkart Seller123,3,BF,Debit Card
PID001817,Maybelline Mascara,Flipkart,Beauty,SportsArena,24294.9,17249.38,29,2024-11-26,Chandigarh,Five stars — exceeded my expectations.,SportsArena,5,BF,Debit Card
PID001818,Maybelline Mascara,Amazon,Beauty,GadgetGalaxy,19244.16,10199.4,47,2026-06-12,Uttar Pradesh,Very satisfied — works exactly as described.,GadgetGalaxy,4,None,UPI
PID001819,Teddy Bear Plush,Amazon,Toys,Amazon Prime Store,32341.93,27167.22,16,2025-11-28,Karnataka,"High quality and durable, highly recommended.",Amazon Prime Store,5,GIF,Net Banking
PID001820,Cosco Dumbbells,Amazon,Sports,FashionFiesta,47843.21,44972.62,6,2025-03-18,Delhi,Fast delivery and superb packaging.,FashionFiesta,5,None,Wallet
PID001821,Teddy Bear Plush,Amazon,Toys,FashionFiesta,47776.03,23410.25,51,2024-10-18,Haryana,"Battery life is outstanding, lasts all day.",FashionFiesta,4,GIF,UPI
PID001822,Boat Bluetooth Speaker,Flipkart,Electronics,ElectroHub,11975.45,10179.13,15,2024-07-05,Odisha,"Battery life is outstanding, lasts all day.",ElectroHub,5,None,Credit Card
PID001823,H&M Summer Dress,Amazon,Fashion,SportsArena,21010.19,13446.52,36,2025-11-26,Jharkhand,Works fine but build feels a bit light.,SportsArena,3,GIF,Cash on Delivery
PID001824,Canon EOS 90D Camera,Amazon,Electronics,HomeEssentials,12507.34,11756.9,6,2026-06-21,Nagaland,Perfect fit and looks even better in person.,HomeEssentials,4,None,UPI
PID001825,Cosco Dumbbells,Flipkart,Sports,Amazon Prime Store,9186.93,6155.24,33,2025-12-08,West Bengal,Five stars — exceeded my expectations.,Amazon Prime Store,4,None,Credit Card
PID001826,Penguin Classic Novel,Amazon,Books,FashionFiesta,2960.79,2368.63,20,2025-10-14,West Bengal,"Not bad, but not great either.",FashionFiesta,3,GIF,UPI
PID001827,Lego Technic Set,Flipkart,Toys,BookBazaar,24618.31,10585.87,57,2024-03-05,Puducherry,Five stars — exceeded my expectations.,BookBazaar,5,None,Wallet
PID001828,OnePlus 12 5G,Amazon,Electronics,Cloud Retailer,40653.57,19107.18,53,2026-11-30,Goa,"Poor quality, stopped working within a week.",Cloud Retailer,1,GIF,Debit Card
PID001829,Nivea Soft Face Cream,Amazon,Beauty,FashionFiesta,2075.32,1930.05,7,2026-07-29,West Bengal,"Arrived earlier than expected, very happy.",FashionFiesta,5,None,Cash on Delivery
PID001830,Forest Essentials Perfume,Flipkart,Beauty,KitchenCorner,43208.43,28949.65,33,2024-11-23,Odisha,"High quality and durable, highly recommended.",KitchenCorner,5,None,Net Banking
PID001831,MuscleBlaze Whey Protein,Flipkart,Grocery,BabyCarePlus,9395.88,5167.73,45,2026-12-11,Goa,"Excellent product, great value for money.",BabyCarePlus,4,None,Wallet
PID001832,Samsung Galaxy S23 Ultra,Amazon,Electronics,SportsArena,48903.89,39123.11,20,2025-11-21,Tripura,"Received a defective unit, had to return.",SportsArena,2,GIF,Cash on Delivery
PID001833,Apple iPad Air,Flipkart,Electronics,Flipkart Seller123,17475.0,6990.0,60,2025-10-17,Arunachal Pradesh,"High quality and durable, highly recommended.",Flipkart Seller123,5,BBD,UPI
PID001834,OnePlus 12 5G,Amazon,Electronics,FashionFiesta,39005.18,19112.54,51,2026-05-10,Haryana,Packaging was damaged and parts missing.,FashionFiesta,2,None,Credit Card
PID001835,Marvel Avengers Comic,Amazon,Books,KitchenCorner,9803.99,5490.23,44,2026-08-19,Punjab,"Average quality, does the job.",KitchenCorner,3,None,Wallet
PID001836,JBL Flip 6 Speaker,Amazon,Electronics,StyleStreet,4827.88,4248.53,12,2025-12-20,Rajasthan,"Excellent product, great value for money.",StyleStreet,5,None,Net Banking
PID001837,OnePlus 12 5G,Amazon,Electronics,Amazon Prime Store,43363.2,22115.23,49,2024-07-22,West Bengal,Customer support was unhelpful and slow.,Amazon Prime Store,1,None,Net Banking
PID001838,JBL Flip 6 Speaker,Amazon,Electronics,Flipkart Seller123,5973.51,4241.19,29,2025-01-08,Mizoram,Fast delivery and superb packaging.,Flipkart Seller123,4,None,Credit Card
PID001839,NCERT Physics Textbook,Amazon,Books,GroceryKing,33153.54,20555.19,38,2026-11-17,Karnataka,Decent for occasional use.,GroceryKing,3,GIF,UPI
PID001840,HP Pavilion Gaming Laptop,Amazon,Electronics,BookBazaar,21686.14,16047.74,26,2024-10-28,Haryana,"Excellent product, great value for money.",BookBazaar,5,GIF,UPI
PID001841,Philips Car Vacuum,Flipkart,Automotive,ElectroHub,38265.13,29464.15,23,2025-02-28,Tamil Nadu,Very satisfied — works exactly as described.,ElectroHub,5,None,Net Banking
PID001842,MuscleBlaze Whey Protein,Flipkart,Grocery,ElectroHub,46112.06,18444.82,60,2025-05-31,Jammu & Kashmir,"Battery life is outstanding, lasts all day.",ElectroHub,5,None,Credit Card
PID001843,LG 260L Refrigerator,Flipkart,Home Appliances,Cloud Retailer,42031.57,24378.31,42,2025-06-12,Ladakh,"Battery life is outstanding, lasts all day.",Cloud Retailer,5,None,Debit Card
PID001844,Classmate Notebook,Flipkart,Office,Cloud Retailer,40307.04,33051.77,18,2025-11-03,Kerala,"Not bad, but not great either.",Cloud Retailer,3,None,Credit Card
PID001845,Classmate Notebook,Flipkart,Office,Amazon Prime Store,11597.39,7654.28,34,2026-10-31,Karnataka,Perfect fit and looks even better in person.,Amazon Prime Store,5,BBD,Wallet
PID001846,L'Oreal Paris Shampoo,Flipkart,Beauty,AutoZone,15485.87,13472.71,13,2024-10-12,Tamil Nadu,"Excellent product, great value for money.",AutoZone,5,BBD,Credit Card
PID001847,OnePlus 12 5G,Amazon,Electronics,StyleStreet,46523.22,31635.79,32,2024-07-12,Delhi,Five stars — exceeded my expectations.,StyleStreet,5,None,Credit Card
PID001848,Samsung Galaxy S23 Ultra,Flipkart,Electronics,FashionFiesta,30033.53,27630.85,8,2024-09-20,West Bengal,Very satisfied — works exactly as described.,FashionFiesta,4,BBD,Cash on Delivery
PID001849,LG 260L Refrigerator,Amazon,Home Appliances,ElectroHub,6498.84,5004.11,23,2026-10-26,Uttar Pradesh,Very satisfied — works exactly as described.,ElectroHub,4,GIF,Debit Card
PID001850,Classmate Notebook,Amazon,Office,BeautyMart,35119.81,14047.92,60,2025-12-09,Maharashtra,"High quality and durable, highly recommended.",BeautyMart,5,None,Credit Card
PID001851,Dyson V11 Vacuum Cleaner,Flipkart,Home Appliances,GadgetGalaxy,18554.59,8349.57,55,2024-11-13,Uttar Pradesh,Very satisfied — works exactly as described.,GadgetGalaxy,5,None,UPI
PID001852,H&M Summer Dress,Flipkart,Fashion,OfficePro,42206.56,33765.25,20,2026-08-17,Delhi,Very satisfied — works exactly as described.,OfficePro,5,None,Cash on Delivery
PID001853,Philips Mixer Grinder HL7756,Flipkart,Home Appliances,Amazon Prime Store,2397.36,2205.57,8,2026-09-19,Delhi,"Delivery was on time, product is acceptable.",Amazon Prime Store,3,BBD,Credit Card
PID001854,Nivea Soft Face Cream,Flipkart,Beauty,Amazon Prime Store,22576.42,17609.61,22,2026-09-11,West Bengal,"Okay product, nothing special.",Amazon Prime Store,3,BBD,Debit Card
PID001855,Lakme 9to5 Lipstick,Amazon,Beauty,KitchenCorner,5051.93,2475.45,51,2026-11-12,Delhi,Works fine but build feels a bit light.,KitchenCorner,3,GIF,UPI
PID001856,Levi's 501 Jeans,Amazon,Fashion,GadgetGalaxy,4404.86,2775.06,37,2024-11-12,Delhi,"Great product for the price, will buy again.",GadgetGalaxy,5,GIF,Credit Card
PID001857,Nike Air Max Sneakers,Amazon,Fashion,TechWorld,40687.26,31329.19,23,2026-05-21,Puducherry,"Arrived earlier than expected, very happy.",TechWorld,4,None,UPI
PID001858,Leather Seat Cover,Amazon,Automotive,FashionFiesta,5887.45,4886.58,17,2025-07-21,West Bengal,Five stars — exceeded my expectations.,FashionFiesta,5,None,Debit Card
PID001859,Atomic Habits,Flipkart,Books,OfficePro,29888.78,19128.82,36,2026-09-09,Gujarat,Very satisfied — works exactly as described.,OfficePro,5,BBD,Debit Card
PID001860,Decathlon Gym Bag,Amazon,Sports,FashionFiesta,41164.76,27580.39,33,2026-04-08,Sikkim,Customer support was unhelpful and slow.,FashionFiesta,2,None,Debit Card
PID001861,Sony WH-1000XM5 Headphones,Amazon,Electronics,Flipkart Seller123,26325.87,11056.87,58,2026-06-24,Maharashtra,"Great product for the price, will buy again.",Flipkart Seller123,5,None,Credit Card
PID001862,Dyson V11 Vacuum Cleaner,Flipkart,Home Appliances,OfficePro,5188.33,3839.36,26,2025-12-21,Himachal Pradesh,"Excellent product, great value for money.",OfficePro,4,None,Net Banking
PID001863,Oxford English Dictionary,Amazon,Books,StyleStreet,33393.52,29386.3,12,2024-10-03,Maharashtra,"Not satisfied, delivery was late and item damaged.",StyleStreet,2,GIF,Net Banking
PID001864,Forest Essentials Perfume,Amazon,Beauty,Flipkart Seller123,41063.26,24227.32,41,2025-10-21,Punjab,"Satisfactory performance, could be improved.",Flipkart Seller123,3,GIF,Debit Card
PID001865,Adidas Ultraboost Shoes,Amazon,Fashion,TechWorld,12924.98,7367.24,43,2026-12-15,Tamil Nadu,Five stars — exceeded my expectations.,TechWorld,4,None,Cash on Delivery
PID001866,Kent RO Water Purifier,Flipkart,Home Appliances,KitchenCorner,49486.96,27217.83,45,2026-10-28,Karnataka,Very satisfied — works exactly as described.,KitchenCorner,5,BBD,UPI
PID001867,HP Printer Ink,Amazon,Office,AutoZone,30228.75,14509.8,52,2024-03-09,Mizoram,Customer support was helpful and responsive.,AutoZone,5,None,Wallet
PID001868,Apple iPad Air,Amazon,Electronics,HomeEssentials,47636.81,30487.56,36,2024-09-18,Tamil Nadu,Perfect fit and looks even better in person.,HomeEssentials,4,None,Cash on Delivery
PID001869,LG 260L Refrigerator,Flipkart,Home Appliances,BookBazaar,36901.0,23247.63,37,2024-07-21,Tamil Nadu,"Not bad, but not great either.",BookBazaar,3,None,UPI
PID001870,Decathlon Gym Bag,Amazon,Sports,Cloud Retailer,3536.38,1520.64,57,2026-04-04,Arunachal Pradesh,"Poor quality, stopped working within a week.",Cloud Retailer,2,None,Cash on Delivery
PID001871,Dell Inspiron Laptop,Amazon,Electronics,GadgetGalaxy,2738.84,1807.63,34,2026-08-28,Meghalaya,"Delivery was on time, product is acceptable.",GadgetGalaxy,3,None,Credit Card
PID001872,OnePlus 12 5G,Flipkart,Electronics,Cloud Retailer,31615.07,16755.99,47,2024-09-28,Meghalaya,Very satisfied — works exactly as described.,Cloud Retailer,4,BBD,Wallet
PID001873,Sony WH-1000XM5 Headphones,Amazon,Electronics,KitchenCorner,29854.6,13733.12,54,2025-10-01,Sikkim,Fast delivery and superb packaging.,KitchenCorner,4,GIF,Credit Card
PID001874,Boat Bluetooth Speaker,Flipkart,Electronics,KitchenCorner,31372.84,24157.09,23,2026-09-08,Maharashtra,"Feels cheap and flimsy, not recommended.",KitchenCorner,2,BBD,Cash on Delivery
PID001875,Dove Body Lotion,Amazon,Beauty,SportsArena,15344.88,13350.05,13,2026-04-15,West Bengal,Very satisfied — works exactly as described.,SportsArena,5,None,Cash on Delivery
PID001876,Forest Essentials Perfume,Flipkart,Beauty,BeautyMart,28640.16,19188.91,33,2025-09-26,West Bengal,Packaging was damaged and parts missing.,BeautyMart,1,BBD,Credit Card
PID001877,Samsung Galaxy S23 Ultra,Amazon,Electronics,SportsArena,27096.73,18696.74,31,2025-11-14,Haryana,"Great product for the price, will buy again.",SportsArena,4,GIF,Cash on Delivery
PID001878,Parker Pen Set,Amazon,Office,AutoZone,28258.77,21476.67,24,2025-10-02,Himachal Pradesh,Very satisfied — works exactly as described.,AutoZone,4,GIF,Net Banking
